date,state,product_category_name,budget_amount
2017-11-01,MG,bed_bath_table,32863.01
2017-11-01,MG,sports_leisure,84261.82
2017-11-01,MG,computers_accessories,44587.19
2017-11-01,MG,furniture_decor,40827.93
2017-11-01,MG,housewares,95572.7
2017-11-01,MG,watches_gifts,56201.95
2017-11-01,MG,auto,37450.2
2017-11-01,RS,health_beauty,16069.48
2017-11-01,RS,bed_bath_table,82048.25
2017-11-01,RS,sports_leisure,70330.1
2017-11-01,RS,computers_accessories,37011.04
2017-11-01,RS,furniture_decor,44358.14
2017-11-01,RS,housewares,57251.66
2017-11-01,RS,watches_gifts,20654.79
2017-11-01,RS,auto,18379.77
2017-11-01,PR,health_beauty,53810.02
2017-11-01,PR,bed_bath_table,34823.67
2017-11-01,PR,sports_leisure,83811.21
2017-11-01,PR,computers_accessories,88745.52
2017-11-01,PR,furniture_decor,31031.48
2017-11-01,PR,housewares,40201.6
2017-11-01,PR,watches_gifts,93676.57
2017-11-01,PR,auto,50075.75
2017-11-01,SC,health_beauty,60560.26
2017-11-01,SC,bed_bath_table,32467.22
2017-11-01,SC,sports_leisure,80522.12
2017-11-01,SC,computers_accessories,64384.38
2017-11-01,SC,furniture_decor,78808.95
2017-11-01,SC,housewares,61582.34
2017-11-01,SC,watches_gifts,34996.25
2017-11-01,SC,auto,73446.12
2017-11-01,BA,health_beauty,10511.8
2017-11-01,BA,bed_bath_table,34019.78
2017-11-01,BA,sports_leisure,64050.96
2017-11-01,BA,computers_accessories,24526.2
2017-11-01,BA,furniture_decor,60154.04
2017-11-01,BA,housewares,49610.89
2017-11-01,BA,watches_gifts,27527.61
2017-11-01,BA,auto,60904.7
2017-11-01,DF,health_beauty,53076.88
2017-11-01,DF,bed_bath_table,23366.58
2017-11-01,DF,sports_leisure,70610.05
2017-11-01,DF,computers_accessories,47338.27
2017-11-01,DF,furniture_decor,63382.96
2017-11-01,DF,housewares,10616.77
2017-11-01,DF,watches_gifts,54147.3
2017-11-01,DF,auto,74924.39
2017-12-01,SP,health_beauty,45379.22
2017-12-01,SP,bed_bath_table,44882.38
2017-12-01,SP,sports_leisure,68650.89
2017-12-01,SP,computers_accessories,99144.28
2017-12-01,SP,furniture_decor,87032.12
2017-12-01,SP,housewares,87100.36
2017-12-01,SP,watches_gifts,50280.52
2017-12-01,SP,auto,54399.34
2017-12-01,RJ,health_beauty,49583.31
2017-12-01,RJ,bed_bath_table,68560.03
2017-12-01,RJ,sports_leisure,62879.42
2017-12-01,RJ,computers_accessories,58481.37
2017-12-01,RJ,furniture_decor,74377.81
2017-12-01,RJ,housewares,43724.72
2017-12-01,RJ,watches_gifts,21103.22
2017-12-01,RJ,auto,16369.75
2017-12-01,MG,health_beauty,42504.78
2017-12-01,MG,bed_bath_table,96566.91
2017-12-01,MG,sports_leisure,36069.15
2017-12-01,MG,computers_accessories,74856.71
2017-12-01,MG,furniture_decor,91844.13
2017-12-01,MG,housewares,31322.53
2017-12-01,MG,watches_gifts,92929.26
2017-12-01,MG,auto,60112.44
2017-12-01,RS,health_beauty,67727.75
2017-12-01,RS,bed_bath_table,44210.18
2017-12-01,RS,sports_leisure,12124.6
2017-12-01,RS,computers_accessories,52894.02
2017-12-01,RS,furniture_decor,84525.26
2017-12-01,RS,housewares,87220.45
2017-12-01,RS,watches_gifts,86607.71
2017-12-01,RS,auto,14761.54
2017-12-01,PR,health_beauty,92063.93
2017-12-01,PR,bed_bath_table,70104.06
2017-12-01,PR,sports_leisure,71913.37
2017-12-01,PR,computers_accessories,22441.9
2017-12-01,PR,furniture_decor,28470.71
2017-12-01,PR,housewares,52435.73
2017-12-01,PR,watches_gifts,85391.72
2017-12-01,PR,auto,95273.81
2017-12-01,SC,health_beauty,22457.61
2017-12-01,SC,bed_bath_table,24368.75
2017-12-01,SC,sports_leisure,82531.47
2017-12-01,SC,computers_accessories,95472.85
2017-12-01,SC,furniture_decor,40512.07
2017-12-01,SC,housewares,63279.19
2017-12-01,SC,watches_gifts,32328.38
2017-12-01,SC,auto,31711.44
2017-12-01,BA,health_beauty,56859.4
2017-12-01,BA,bed_bath_table,44942.77
2017-12-01,BA,sports_leisure,76619.22
2017-12-01,BA,computers_accessories,89486.57
2017-12-01,BA,furniture_decor,41311.71
2017-12-01,BA,housewares,43574.99
2017-12-01,BA,watches_gifts,33000.4
2017-12-01,BA,auto,46564.85
2017-12-01,DF,health_beauty,28353.77
2017-12-01,DF,bed_bath_table,79178.46
2017-12-01,DF,sports_leisure,77078.49
2017-12-01,DF,computers_accessories,45204.53
2017-12-01,DF,furniture_decor,31628.8
2017-12-01,DF,housewares,10644.6
2017-12-01,DF,watches_gifts,29750.76
2017-12-01,DF,auto,84369.89
2018-01-01,SP,health_beauty,50774.14
2018-01-01,SP,bed_bath_table,49754.75
2018-01-01,SP,sports_leisure,58631.17
2018-01-01,SP,computers_accessories,12202.46
2018-01-01,SP,furniture_decor,40107.92
2018-01-01,SP,housewares,70401.38
2018-01-01,SP,watches_gifts,26592.03
2018-01-01,SP,auto,87760.09
2018-01-01,RJ,health_beauty,90040.55
2018-01-01,RJ,bed_bath_table,55054.74
2018-01-01,RJ,sports_leisure,36319.84
2018-01-01,RJ,computers_accessories,62381.83
2018-01-01,RJ,furniture_decor,40042.08
2018-01-01,RJ,housewares,69065.88
2018-01-01,RJ,watches_gifts,19449.34
2018-01-01,RJ,auto,57502.43
2018-01-01,MG,health_beauty,49562.12
2018-01-01,MG,bed_bath_table,47338.99
2018-01-01,MG,sports_leisure,64370.87
2018-01-01,MG,computers_accessories,77775.3
2018-01-01,MG,furniture_decor,35056.99
2018-01-01,MG,housewares,13364.1
2018-01-01,MG,watches_gifts,18820.29
2018-01-01,MG,auto,22435.31
2018-01-01,RS,health_beauty,83401.36
2018-01-01,RS,bed_bath_table,96887.78
2018-01-01,RS,sports_leisure,33202.95
2018-01-01,RS,computers_accessories,82833.6
2018-01-01,RS,furniture_decor,58444.82
2018-01-01,RS,housewares,37030.62
2018-01-01,RS,watches_gifts,24604.16
2018-01-01,RS,auto,30184.78
2018-01-01,PR,health_beauty,84736.92
2018-01-01,PR,bed_bath_table,95330.69
2018-01-01,PR,sports_leisure,33479.29
2018-01-01,PR,computers_accessories,10311.4
2018-01-01,PR,furniture_decor,95395.36
2018-01-01,PR,housewares,64864.59
2018-01-01,PR,watches_gifts,46496.05
2018-01-01,PR,auto,21960.64
2018-01-01,SC,health_beauty,66103.71
2018-01-01,SC,bed_bath_table,41574.03
2018-01-01,SC,sports_leisure,65127.42
2018-01-01,SC,computers_accessories,93731.67
2018-01-01,SC,furniture_decor,86463.83
2018-01-01,SC,housewares,54149.55
2018-01-01,SC,watches_gifts,63913.48
2018-01-01,SC,auto,74660.05
2018-01-01,BA,health_beauty,55723.4
2018-01-01,BA,bed_bath_table,52068.95
2018-01-01,BA,sports_leisure,74220.88
2018-01-01,BA,computers_accessories,60415.21
2018-01-01,BA,furniture_decor,15586.1
2018-01-01,BA,housewares,36345.45
2018-01-01,BA,watches_gifts,97965.12
2018-01-01,BA,auto,45128.11
2018-01-01,DF,health_beauty,90272.19
2018-01-01,DF,bed_bath_table,85524.53
2018-01-01,DF,sports_leisure,77863.15
2018-01-01,DF,computers_accessories,52410.21
2018-01-01,DF,furniture_decor,75015.13
2018-01-01,DF,housewares,88931.35
2018-01-01,DF,watches_gifts,96703.77
2018-01-01,DF,auto,40645.61
2018-02-01,SP,health_beauty,21452.95
2018-02-01,SP,bed_bath_table,12870.39
2018-02-01,SP,sports_leisure,52736.52
2018-02-01,SP,computers_accessories,25424.92
2018-02-01,SP,furniture_decor,75097.97
2018-02-01,SP,housewares,41545.02
2018-02-01,SP,watches_gifts,49479.71
2018-02-01,SP,auto,56702.63
2018-02-01,RJ,health_beauty,74497.1
2018-02-01,RJ,bed_bath_table,20981.06
2018-02-01,RJ,sports_leisure,17576.22
2018-02-01,RJ,computers_accessories,94584.51
2018-02-01,RJ,furniture_decor,71602.8
2018-02-01,RJ,housewares,84615.26
2018-02-01,RJ,watches_gifts,33231.0
2018-02-01,RJ,auto,56419.18
2018-02-01,MG,health_beauty,37323.51
2018-02-01,MG,bed_bath_table,85732.28
2018-02-01,MG,sports_leisure,51546.13
2018-02-01,MG,computers_accessories,28845.48
2018-02-01,MG,furniture_decor,72998.85
2018-02-01,MG,housewares,30148.11
2018-02-01,MG,watches_gifts,69355.85
2018-02-01,MG,auto,41896.72
2018-02-01,RS,health_beauty,56531.65
2018-02-01,RS,bed_bath_table,24362.47
2018-02-01,RS,sports_leisure,50639.04
2018-02-01,RS,computers_accessories,30925.48
2018-02-01,RS,furniture_decor,62966.37
2018-02-01,RS,housewares,12429.79
2018-02-01,RS,watches_gifts,42705.95
2018-02-01,RS,auto,33486.32
2018-02-01,PR,health_beauty,10803.76
2018-02-01,PR,bed_bath_table,36794.69
2018-02-01,PR,sports_leisure,11737.58
2018-02-01,PR,computers_accessories,98438.37
2018-02-01,PR,furniture_decor,14225.7
2018-02-01,PR,housewares,68267.4
2018-02-01,PR,watches_gifts,68820.56
2018-02-01,PR,auto,36628.33
2018-02-01,SC,health_beauty,61231.15
2018-02-01,SC,bed_bath_table,43582.1
2018-02-01,SC,sports_leisure,62560.45
2018-02-01,SC,computers_accessories,18817.28
2018-02-01,SC,furniture_decor,73027.41
2018-02-01,SC,housewares,31552.41
2018-02-01,SC,watches_gifts,16245.1
2018-02-01,SC,auto,39826.75
2018-02-01,BA,health_beauty,79084.62
2018-02-01,BA,bed_bath_table,84794.92
2018-02-01,BA,sports_leisure,54557.33
2018-02-01,BA,computers_accessories,58852.09
2018-02-01,BA,furniture_decor,17615.27
2018-02-01,BA,housewares,73290.04
2018-02-01,BA,watches_gifts,19087.6
2018-02-01,BA,auto,95261.92
2018-02-01,DF,health_beauty,46476.94
2018-02-01,DF,bed_bath_table,55584.81
2018-02-01,DF,sports_leisure,34761.43
2018-02-01,DF,computers_accessories,12706.64
2018-02-01,DF,furniture_decor,12892.41
2018-02-01,DF,housewares,54961.73
2018-02-01,DF,watches_gifts,52825.78
2018-02-01,DF,auto,78599.82
2018-03-01,SP,health_beauty,10984.84
2018-03-01,SP,bed_bath_table,66152.71
2018-03-01,SP,sports_leisure,44472.07
2018-03-01,SP,computers_accessories,29156.22
2018-03-01,SP,furniture_decor,55319.89
2018-03-01,SP,housewares,77699.49
2018-03-01,SP,watches_gifts,40227.62
2018-03-01,SP,auto,84664.22
2018-03-01,RJ,health_beauty,77051.5
2018-03-01,RJ,bed_bath_table,67489.98
2018-03-01,RJ,sports_leisure,40813.1
2018-03-01,RJ,computers_accessories,97528.22
2018-03-01,RJ,furniture_decor,42206.59
2018-03-01,RJ,housewares,54921.1
2018-03-01,RJ,watches_gifts,34892.04
2018-03-01,RJ,auto,42239.99
2018-03-01,MG,health_beauty,31001.38
2018-03-01,MG,bed_bath_table,39724.42
2018-03-01,MG,sports_leisure,27930.73
2018-03-01,MG,computers_accessories,15128.88
2018-03-01,MG,furniture_decor,36773.15
2018-03-01,MG,housewares,72189.0
2018-03-01,MG,watches_gifts,89827.17
2018-03-01,MG,auto,79368.48
2018-03-01,RS,health_beauty,33941.42
2018-03-01,RS,bed_bath_table,59814.26
2018-03-01,RS,sports_leisure,12365.19
2018-03-01,RS,computers_accessories,71179.85
2018-03-01,RS,furniture_decor,14078.15
2018-03-01,RS,housewares,59557.21
2018-03-01,RS,watches_gifts,39089.84
2018-03-01,RS,auto,80121.58
2018-03-01,PR,health_beauty,97590.75
2018-03-01,PR,bed_bath_table,64539.02
2018-03-01,PR,sports_leisure,74279.14
2018-03-01,PR,computers_accessories,31827.16
2018-03-01,PR,furniture_decor,95569.4
2018-03-01,PR,housewares,42330.4
2018-03-01,PR,watches_gifts,84958.56
2018-03-01,PR,auto,93384.63
2018-03-01,SC,health_beauty,17892.45
2018-03-01,SC,bed_bath_table,63958.22
2018-03-01,SC,sports_leisure,43340.38
2018-03-01,SC,computers_accessories,26007.33
2018-03-01,SC,furniture_decor,53466.49
2018-03-01,SC,housewares,98215.79
2018-03-01,SC,watches_gifts,13512.41
2018-03-01,SC,auto,80310.52
2018-03-01,BA,health_beauty,64553.03
2018-03-01,BA,bed_bath_table,91964.49
2018-03-01,BA,sports_leisure,47822.94
2018-03-01,BA,computers_accessories,52581.42
2018-03-01,BA,furniture_decor,63172.46
2018-03-01,BA,housewares,73740.26
2018-03-01,BA,watches_gifts,69721.18
2018-03-01,BA,auto,68872.99
2018-03-01,DF,health_beauty,28530.62
2018-03-01,DF,bed_bath_table,80835.3
2018-03-01,DF,sports_leisure,85563.94
2018-03-01,DF,computers_accessories,92218.11
2018-03-01,DF,furniture_decor,58668.91
2018-03-01,DF,housewares,41786.37
2018-03-01,DF,watches_gifts,69514.07
2018-03-01,DF,auto,78081.97
2018-04-01,SP,health_beauty,15553.77
2018-04-01,SP,bed_bath_table,70550.22
2018-04-01,SP,sports_leisure,51633.88
2018-04-01,SP,computers_accessories,73741.11
2018-04-01,SP,furniture_decor,97767.03
2018-04-01,SP,housewares,38197.05
2018-04-01,SP,watches_gifts,16050.11
2018-04-01,SP,auto,55297.71
2018-04-01,RJ,health_beauty,99298.52
2018-04-01,RJ,bed_bath_table,96266.83
2018-04-01,RJ,sports_leisure,14727.35
2018-04-01,RJ,computers_accessories,97697.68
2018-04-01,RJ,furniture_decor,69431.16
2018-04-01,RJ,housewares,36482.9
2018-04-01,RJ,watches_gifts,41607.56
2018-04-01,RJ,auto,91279.61
2018-04-01,MG,health_beauty,19049.06
2018-04-01,MG,bed_bath_table,67277.49
2018-04-01,MG,sports_leisure,63167.9
2018-04-01,MG,computers_accessories,70763.41
2018-04-01,MG,furniture_decor,97193.29
2018-04-01,MG,housewares,15008.18
2018-04-01,MG,watches_gifts,56289.15
2018-04-01,MG,auto,18719.35
2018-04-01,RS,health_beauty,21165.91
2018-04-01,RS,bed_bath_table,13874.5
2018-04-01,RS,sports_leisure,71779.88
2018-04-01,RS,computers_accessories,95221.45
2018-04-01,RS,furniture_decor,61619.51
2018-04-01,RS,housewares,43997.49
2018-04-01,RS,watches_gifts,82520.18
2018-04-01,RS,auto,95569.69
2018-04-01,PR,health_beauty,75079.05
2018-04-01,PR,bed_bath_table,31030.87
2018-04-01,PR,sports_leisure,87260.98
2018-04-01,PR,computers_accessories,51435.33
2018-04-01,PR,furniture_decor,99993.32
2018-04-01,PR,housewares,52924.97
2018-04-01,PR,watches_gifts,39493.32
2018-04-01,PR,auto,12231.9
2018-04-01,SC,health_beauty,99430.31
2018-04-01,SC,bed_bath_table,59326.03
2018-04-01,SC,sports_leisure,88162.12
2018-04-01,SC,computers_accessories,84133.8
2018-04-01,SC,furniture_decor,68883.13
2018-04-01,SC,housewares,65784.33
2018-04-01,SC,watches_gifts,98079.77
2018-04-01,SC,auto,78268.05
2018-04-01,BA,health_beauty,87864.46
2018-04-01,BA,bed_bath_table,28363.32
2018-04-01,BA,sports_leisure,31912.93
2018-04-01,BA,computers_accessories,62723.9
2018-04-01,BA,furniture_decor,83573.38
2018-04-01,BA,housewares,79821.01
2018-04-01,BA,watches_gifts,67488.0
2018-04-01,BA,auto,36384.41
2018-04-01,DF,health_beauty,99980.23
2018-04-01,DF,bed_bath_table,15713.29
2018-04-01,DF,sports_leisure,51172.43
2018-04-01,DF,computers_accessories,17077.46
2018-04-01,DF,furniture_decor,47276.8
2018-04-01,DF,housewares,66441.38
2018-04-01,DF,watches_gifts,44326.54
2018-04-01,DF,auto,58546.11
2018-05-01,SP,health_beauty,34746.92
2018-05-01,SP,bed_bath_table,95893.01
2018-05-01,SP,sports_leisure,87681.61
2018-05-01,SP,computers_accessories,42931.64
2018-05-01,SP,furniture_decor,50121.51
2018-05-01,SP,housewares,83728.38
2018-05-01,SP,watches_gifts,60111.18
2018-05-01,SP,auto,23917.69
2018-05-01,RJ,health_beauty,48409.98
2018-05-01,RJ,bed_bath_table,18242.51
2018-05-01,RJ,sports_leisure,67398.37
2018-05-01,RJ,computers_accessories,58546.12
2018-05-01,RJ,furniture_decor,10200.02
2018-05-01,RJ,housewares,18475.3
2018-05-01,RJ,watches_gifts,38096.02
2018-05-01,RJ,auto,71658.92
2018-05-01,MG,health_beauty,24206.12
2018-05-01,MG,bed_bath_table,72148.32
2018-05-01,MG,sports_leisure,70181.22
2018-05-01,MG,computers_accessories,12166.81
2018-05-01,MG,furniture_decor,98568.58
2018-05-01,MG,housewares,69412.16
2018-05-01,MG,watches_gifts,19452.41
2018-05-01,MG,auto,19149.84
2018-05-01,RS,health_beauty,98822.48
2018-05-01,RS,bed_bath_table,26783.33
2018-05-01,RS,sports_leisure,20769.64
2018-05-01,RS,computers_accessories,84588.15
2018-05-01,RS,furniture_decor,16049.46
2018-05-01,RS,housewares,90870.98
2018-05-01,RS,watches_gifts,46898.16
2018-05-01,RS,auto,14966.33
2018-05-01,PR,health_beauty,14373.15
2018-05-01,PR,bed_bath_table,42169.74
2018-05-01,PR,sports_leisure,24921.06
2018-05-01,PR,computers_accessories,82689.2
2018-05-01,PR,furniture_decor,92690.54
2018-05-01,PR,housewares,91016.47
2018-05-01,PR,watches_gifts,19558.53
2018-05-01,PR,auto,90823.41
2018-05-01,SC,health_beauty,64443.82
2018-05-01,SC,bed_bath_table,42690.15
2018-05-01,SC,sports_leisure,25023.06
2018-05-01,SC,computers_accessories,74916.69
2018-05-01,SC,furniture_decor,13968.95
2018-05-01,SC,housewares,87174.8
2018-05-01,SC,watches_gifts,84654.81
2018-05-01,SC,auto,43400.99
2018-05-01,BA,health_beauty,54961.13
2018-05-01,BA,bed_bath_table,61930.48
2018-05-01,BA,sports_leisure,57930.44
2018-05-01,BA,computers_accessories,45376.75
2018-05-01,BA,furniture_decor,76720.36
2018-05-01,BA,housewares,96165.45
2018-05-01,BA,watches_gifts,74178.31
2018-05-01,BA,auto,87405.21
2018-05-01,DF,health_beauty,26833.28
2018-05-01,DF,bed_bath_table,61678.6
2018-05-01,DF,sports_leisure,56871.63
2018-05-01,DF,computers_accessories,22444.19
2018-05-01,DF,furniture_decor,93369.8
2018-05-01,DF,housewares,45001.94
2018-05-01,DF,watches_gifts,63899.85
2018-05-01,DF,auto,15238.82
2018-06-01,SP,health_beauty,34036.17
2018-06-01,SP,bed_bath_table,85747.33
2018-06-01,SP,sports_leisure,81954.05
2018-06-01,SP,computers_accessories,38214.67
2018-06-01,SP,furniture_decor,30136.28
2018-06-01,SP,housewares,68780.28
2018-06-01,SP,watches_gifts,25853.79
2018-06-01,SP,auto,23400.55
2018-06-01,RJ,health_beauty,26016.18
2018-06-01,RJ,bed_bath_table,73408.65
2018-06-01,RJ,sports_leisure,19601.66
2018-06-01,RJ,computers_accessories,70392.62
2018-06-01,RJ,furniture_decor,48898.23
2018-06-01,RJ,housewares,15238.74
2018-06-01,RJ,watches_gifts,64020.67
2018-06-01,RJ,auto,56608.91
2018-06-01,MG,health_beauty,18567.97
2018-06-01,MG,bed_bath_table,44503.28
2018-06-01,MG,sports_leisure,18626.52
2018-06-01,MG,computers_accessories,25922.11
2018-06-01,MG,furniture_decor,50886.07
2018-06-01,MG,housewares,36716.17
2018-06-01,MG,watches_gifts,89080.53
2018-06-01,MG,auto,79514.8
2018-06-01,RS,health_beauty,97087.63
2018-06-01,RS,bed_bath_table,79800.22
2018-06-01,RS,sports_leisure,60515.57
2018-06-01,RS,computers_accessories,31171.02
2018-06-01,RS,furniture_decor,60543.04
2018-06-01,RS,housewares,90896.74
2018-06-01,RS,watches_gifts,28146.79
2018-06-01,RS,auto,10820.03
2018-06-01,PR,health_beauty,59266.93
2018-06-01,PR,bed_bath_table,99282.62
2018-06-01,PR,sports_leisure,39539.97
2018-06-01,PR,computers_accessories,62310.5
2018-06-01,PR,furniture_decor,49045.39
2018-06-01,PR,housewares,25321.76
2018-06-01,PR,watches_gifts,13034.59
2018-06-01,PR,auto,41486.13
2018-06-01,SC,health_beauty,83996.99
2018-06-01,SC,bed_bath_table,37804.12
2018-06-01,SC,sports_leisure,26364.41
2018-06-01,SC,computers_accessories,97810.31
2018-06-01,SC,furniture_decor,92597.86
2018-06-01,SC,housewares,19580.16
2018-06-01,SC,watches_gifts,55367.81
2018-06-01,SC,auto,92193.86
2018-06-01,BA,health_beauty,50867.2
2018-06-01,BA,bed_bath_table,78621.12
2018-06-01,BA,sports_leisure,22853.71
2018-06-01,BA,computers_accessories,58793.01
2018-06-01,BA,furniture_decor,56731.34
2018-06-01,BA,housewares,80372.07
2018-06-01,BA,watches_gifts,17357.62
2018-06-01,BA,auto,34503.97
2018-06-01,DF,health_beauty,42569.9
2018-06-01,DF,bed_bath_table,51523.35
2018-06-01,DF,sports_leisure,85685.77
2018-06-01,DF,computers_accessories,16085.73
2018-06-01,DF,furniture_decor,82592.7
2018-06-01,DF,housewares,51047.34
2018-06-01,DF,watches_gifts,27256.48
2018-06-01,DF,auto,62787.39
2018-07-01,SP,health_beauty,88187.27
2018-07-01,SP,bed_bath_table,44822.0
2018-07-01,SP,sports_leisure,98750.78
2018-07-01,SP,computers_accessories,21897.65
2018-07-01,SP,furniture_decor,54309.14
2018-07-01,SP,housewares,89098.51
2018-07-01,SP,watches_gifts,85155.22
2018-07-01,SP,auto,69885.68
2018-07-01,RJ,health_beauty,23063.1
2018-07-01,RJ,bed_bath_table,91746.5
2018-07-01,RJ,sports_leisure,87901.42
2018-07-01,RJ,computers_accessories,16708.75
2018-07-01,RJ,furniture_decor,98183.78
2018-07-01,RJ,housewares,22182.34
2018-07-01,RJ,watches_gifts,98436.16
2018-07-01,RJ,auto,69464.75
2018-07-01,MG,health_beauty,15225.24
2018-07-01,MG,bed_bath_table,89991.18
2018-07-01,MG,sports_leisure,64696.15
2018-07-01,MG,computers_accessories,87447.53
2018-07-01,MG,furniture_decor,77350.36
2018-07-01,MG,housewares,40645.48
2018-07-01,MG,watches_gifts,94480.17
2018-07-01,MG,auto,53483.33
2018-07-01,RS,health_beauty,49901.7
2018-07-01,RS,bed_bath_table,64053.4
2018-07-01,RS,sports_leisure,46754.53
2018-07-01,RS,computers_accessories,66847.38
2018-07-01,RS,furniture_decor,48480.78
2018-07-01,RS,housewares,83633.3
2018-07-01,RS,watches_gifts,63413.28
2018-07-01,RS,auto,27428.9
2018-07-01,PR,health_beauty,82065.52
2018-07-01,PR,bed_bath_table,85334.42
2018-07-01,PR,sports_leisure,71770.71
2018-07-01,PR,computers_accessories,65278.94
2018-07-01,PR,furniture_decor,22835.19
2018-07-01,PR,housewares,90564.97
2018-07-01,PR,watches_gifts,46040.95
2018-07-01,PR,auto,86739.68
2018-07-01,SC,health_beauty,88015.43
2018-07-01,SC,bed_bath_table,34164.19
2018-07-01,SC,sports_leisure,15069.33
2018-07-01,SC,computers_accessories,40361.45
2018-07-01,SC,furniture_decor,64368.64
2018-07-01,SC,housewares,22347.28
2018-07-01,SC,watches_gifts,29367.14
2018-07-01,SC,auto,76530.97
2018-07-01,BA,health_beauty,93572.65
2018-07-01,BA,bed_bath_table,48929.55
2018-07-01,BA,sports_leisure,18874.15
2018-07-01,BA,computers_accessories,55882.06
2018-07-01,BA,furniture_decor,35641.75
2018-07-01,BA,housewares,62477.68
2018-07-01,BA,watches_gifts,56710.55
2018-07-01,BA,auto,17880.35
2018-07-01,DF,health_beauty,30102.17
2018-07-01,DF,bed_bath_table,76377.61
2018-07-01,DF,sports_leisure,62026.2
2018-07-01,DF,computers_accessories,43231.5
2018-07-01,DF,furniture_decor,67577.24
2018-07-01,DF,housewares,17972.11
2018-07-01,DF,watches_gifts,93249.74
2018-07-01,DF,auto,20974.86
2018-08-01,SP,health_beauty,14497.02
2018-08-01,SP,bed_bath_table,94383.13
2018-08-01,SP,sports_leisure,33029.14
2018-08-01,SP,computers_accessories,51047.69
2018-08-01,SP,furniture_decor,21561.18
2018-08-01,SP,housewares,62338.02
2018-08-01,SP,watches_gifts,90746.36
2018-08-01,SP,auto,19699.2
2018-08-01,RJ,health_beauty,42653.35
2018-08-01,RJ,bed_bath_table,55834.71
2018-08-01,RJ,sports_leisure,83463.53
2018-08-01,RJ,computers_accessories,26291.47
2018-08-01,RJ,furniture_decor,64131.39
2018-08-01,RJ,housewares,51743.25
2018-08-01,RJ,watches_gifts,50050.44
2018-08-01,RJ,auto,84899.01
2018-08-01,MG,health_beauty,27114.79
2018-08-01,MG,bed_bath_table,66965.52
2018-08-01,MG,sports_leisure,28712.91
2018-08-01,MG,computers_accessories,76950.04
2018-08-01,MG,furniture_decor,76440.92
2018-08-01,MG,housewares,42070.66
2018-08-01,MG,watches_gifts,88524.35
2018-08-01,MG,auto,21052.13
2018-08-01,RS,health_beauty,50563.88
2018-08-01,RS,bed_bath_table,65229.08
2018-08-01,RS,sports_leisure,38884.64
2018-08-01,RS,computers_accessories,87910.98
2018-08-01,RS,furniture_decor,56572.99
2018-08-01,RS,housewares,15321.49
2018-08-01,RS,watches_gifts,88131.16
2018-08-01,RS,auto,85887.2
2018-08-01,PR,health_beauty,42165.71
2018-08-01,PR,bed_bath_table,50998.87
2018-08-01,PR,sports_leisure,31759.47
2018-08-01,PR,computers_accessories,62808.99
2018-08-01,PR,furniture_decor,80057.48
2018-08-01,PR,housewares,31745.9
2018-08-01,PR,watches_gifts,91027.77
2018-08-01,PR,auto,46334.42
2018-08-01,SC,health_beauty,54086.74
2018-08-01,SC,bed_bath_table,37066.39
2018-08-01,SC,sports_leisure,73167.44
2018-08-01,SC,computers_accessories,18119.7
2018-08-01,SC,furniture_decor,49918.76
2018-08-01,SC,housewares,52604.47
2018-08-01,SC,watches_gifts,96038.79
2018-08-01,SC,auto,74784.31
2018-08-01,BA,health_beauty,79169.54
2018-08-01,BA,bed_bath_table,55251.41
2018-08-01,BA,sports_leisure,93602.82
2018-08-01,BA,computers_accessories,76875.94
2018-08-01,BA,furniture_decor,96477.38
2018-08-01,BA,housewares,47035.28
2018-08-01,BA,watches_gifts,79708.62
2018-08-01,BA,auto,21227.03
2018-08-01,DF,health_beauty,62489.77
2018-08-01,DF,bed_bath_table,76025.87
2018-08-01,DF,sports_leisure,16611.22
2018-08-01,DF,computers_accessories,26888.55
2018-08-01,DF,furniture_decor,32719.89
2018-08-01,DF,housewares,58347.5
2018-08-01,DF,watches_gifts,80548.7
2018-08-01,DF,auto,54635.29
2018-09-01,SP,health_beauty,69367.23
2018-09-01,SP,bed_bath_table,99461.24
2018-09-01,SP,sports_leisure,30854.67
2018-09-01,SP,computers_accessories,24367.89
2018-09-01,SP,furniture_decor,82360.98
2018-09-01,SP,housewares,27060.37
2018-09-01,SP,watches_gifts,52548.26
2018-09-01,SP,auto,36355.4
2018-09-01,RJ,health_beauty,53430.84
2018-09-01,RJ,bed_bath_table,25005.38
2018-09-01,RJ,sports_leisure,83317.88
2018-09-01,RJ,computers_accessories,16718.27
2018-09-01,RJ,furniture_decor,22193.59
2018-09-01,RJ,housewares,36840.35
2018-09-01,RJ,watches_gifts,21727.15
2018-09-01,RJ,auto,16480.6
2018-09-01,MG,health_beauty,43495.65
2018-09-01,MG,bed_bath_table,40936.8
2018-09-01,MG,sports_leisure,78368.77
2018-09-01,MG,computers_accessories,37154.23
2018-09-01,MG,furniture_decor,77529.63
2018-09-01,MG,housewares,30479.22
2018-09-01,MG,watches_gifts,13210.47
2018-09-01,MG,auto,38646.24
2018-09-01,RS,health_beauty,11147.94
2018-09-01,RS,bed_bath_table,73511.32
2018-09-01,RS,sports_leisure,80365.47
2018-09-01,RS,computers_accessories,19639.83
2018-09-01,RS,furniture_decor,20904.06
2018-09-01,RS,housewares,38256.41
2018-09-01,RS,watches_gifts,81596.06
2018-09-01,RS,auto,88402.51
2018-09-01,PR,health_beauty,11553.26
2018-09-01,PR,bed_bath_table,40723.22
2018-09-01,PR,sports_leisure,48570.88
